Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Dell Curry,Post,209,19962002,32,67,177,160,45.2,96.3,-6.3,-0.2,13.2,0.4,97.2,21,49,48,48,56
Terrell Brandon,Post,210,19962002,12,90,194,191,49.2,106.6,11.9,1.0,34.8,2.9,112.2,86,71,76,76,75
Antonio Davis,Post,213,19962006,55,218,465,436,46.9,100.2,0.8,0.0,52.2,0.9,101.2,42,51,55,55,56
Brian Shaw,Post,216,19962003,68,111,310,265,42.7,91.4,-25.4,-0.4,12.2,0.2,87.8,13,40,44,44,34
Vinny Del Negro,Post,219,19962002,16,56,118,114,48.3,101.2,1.4,0.1,17.4,1.1,115.4,37,54,55,55,89
Clar. Weatherspoon,Post,221,19962005,17,36,91,72,39.6,85.1,-12.5,-0.7,-0.5,0.0,85.2,20,18,27,27,21
Eddie Jones,Post,224,19962008,66,291,675,684,50.7,106.5,42.5,0.6,118.7,1.8,103.1,54,66,67,67,61
Adam Keefe,Post,228,19962001,23,30,65,60,46.2,99.2,-1.0,0.0,5.8,0.3,85.4,5,47,56,56,42
Tyrone Hill,Post,238,19962004,49,142,317,284,44.8,96.5,-10.1,-0.2,29.5,0.6,91.3,31,41,42,42,34
Darrick Martin,Post,239,19962008,22,28,93,68,36.6,78.3,-18.4,-0.8,-10.0,-0.5,74.0,15,26,35,35,22
Darrin Hancock,Post,241,19961997,4,2,5,4,40.0,82.5,-0.8,-0.2,-0.5,-0.1,72.4,0,8,41,41,3
Aaron McKie,Post,243,19962007,64,250,571,552,48.3,103.7,20.2,0.3,87.8,1.4,103.1,47,60,59,59,60
Dee Brown,Post,244,19962002,5,6,17,18,52.9,114.7,2.2,0.4,4.4,0.9,96.8,8,77,74,74,75
Joe Dumars,Post,247,19961999,10,41,100,98,49.0,104.4,3.4,0.3,11.2,1.1,107.5,55,48,41,41,50
George Lynch,Post,248,19962005,49,147,338,307,45.4,98.2,-5.8,-0.1,30.7,0.6,97.5,33,53,53,53,54
Sean Elliott,Post,251,19962001,33,102,244,239,49.0,106.9,15.2,0.5,40.5,1.2,101.1,36,68,67,67,59
Karl Malone,Post,252,19962004,96,785,1750,1574,45.0,95.3,-77.5,-0.8,106.2,1.1,99.1,88,40,29,29,51
Grant Hill,Post,255,19962013,36,178,387,360,46.5,96.9,-11.7,-0.3,27.2,0.8,104.9,56,43,39,39,66
Brian Grant,Post,258,19962006,49,164,345,328,47.5,103.2,10.0,0.2,46.8,1.0,105.1,35,57,59,59,65
Harvey Grant,Post,265,19961999,3,1,4,2,25.0,55.0,-1.8,-0.6,-1.5,-0.5,67.7,0,25,31,31,25
Horace Grant,Post,270,19962004,29,67,175,134,38.3,82.8,-27.7,-1.0,-7.9,-0.3,84.1,24,13,23,23,18
Johnny Newman,Post,271,19962002,3,1,7,3,21.4,46.0,-3.5,-1.2,-2.9,-1.0,45.9,0,0,13,13,0
Allan Houston,Post,275,19962005,60,410,912,889,48.7,104.1,34.6,0.6,137.3,2.3,111.7,83,63,62,62,80
Stacey Augmon,Post,278,19962006,41,61,164,122,37.2,80.5,-29.6,-0.7,-13.8,-0.3,83.0,11,12,25,25,19
Scott Williams,Post,281,19962005,30,93,192,186,48.4,104.2,7.5,0.3,31.2,1.0,112.1,30,62,60,60,75
Lindsey Hunter,Post,283,19962010,128,188,606,447,36.9,77.4,-128.5,-1.0,-60.2,-0.5,76.4,16,16,28,28,15
Armen Gilliam,Post,288,19962000,13,21,61,42,34.4,74.0,-14.8,-1.1,-6.4,-0.5,79.5,16,9,22,22,19
Ed Pinckney,Post,291,19961997,2,2,3,4,66.7,137.6,1.1,0.5,1.3,0.7,140.7,0,100,68,68,100
Anthony Miller,Post,292,19962005,3,3,8,6,37.5,77.9,-1.7,-0.6,-0.7,-0.2,64.3,1,10,33,33,3
Rick Fox,Post,296,19962004,89,249,553,580,52.4,112.2,63.4,0.7,125.5,1.4,103.3,27,79,77,77,63
Alonzo Mourning,Post,297,19962008,75,329,621,661,53.2,111.5,68.6,0.9,138.6,1.8,109.9,40,73,75,75,72
Glenn Robinson,Post,299,19962005,39,207,497,447,45.0,96.9,-14.6,-0.4,44.4,1.1,105.9,59,45,46,46,66
Mookie Blaylock,Post,302,19962002,23,127,342,308,45.0,95.1,-15.1,-0.7,14.7,0.6,95.0,82,42,38,38,42
John Stockton,Post,304,19962003,75,330,691,701,50.7,106.7,45.3,0.6,117.8,1.6,106.7,52,69,69,69,70
Robert Parish,Post,305,19961997,2,1,7,2,14.3,29.5,-4.8,-2.4,-4.3,-2.1,25.8,9,0,1,1,0
Richard Manning,Post,316,19961997,2,2,9,4,22.2,45.9,-4.7,-2.4,-4.1,-2.0,46.9,20,0,1,1,0
John Starks,Post,317,19962002,22,107,236,253,53.6,111.2,25.6,1.2,50.5,2.3,106.3,60,77,81,81,71
Greg Foster,Post,323,19962003,49,82,196,169,43.1,90.1,-18.7,-0.4,2.4,0.0,92.5,11,27,41,41,37
Anthony Peeler,Post,324,19962005,40,109,319,260,40.8,87.1,-38.0,-1.0,-2.5,-0.1,86.1,40,33,36,36,31
Rick Mahorn,Post,328,19961999,5,2,8,4,25.0,55.0,-3.4,-0.7,-2.7,-0.5,56.1,0,4,36,36,5
Danny Manning,Post,330,19962003,17,60,107,122,57.0,121.4,21.4,1.3,31.2,1.8,122.3,30,90,90,90,90
Willie Anderson,Post,335,19961997,9,11,30,24,40.0,82.5,-5.1,-0.6,-2.9,-0.3,80.5,7,8,35,35,10
Tom Gugliotta,Post,339,19962005,10,46,117,95,40.6,86.1,-15.0,-1.5,-4.7,-0.5,91.4,63,25,22,22,36
Dana Barros,Post,344,19962004,3,1,4,2,25.0,53.7,-1.7,-0.6,-1.4,-0.5,42.6,0,1,32,32,0
Terry Porter,Post,345,19962002,39,107,260,252,48.5,103.6,8.6,0.2,38.3,1.0,98.3,30,60,62,62,54
Mitchell Butler,Post,348,19962004,2,1,2,2,50.0,103.2,0.1,0.0,0.2,0.1,90.4,0,60,55,55,26
Mark Jackson,Post,349,19962004,67,209,482,474,49.2,105.0,22.1,0.3,83.5,1.2,102.2,37,60,61,61,56
Darrell Armstrong,Post,353,19962008,46,113,284,265,46.7,99.5,-1.3,0.0,27.5,0.6,98.4,30,60,60,60,57
Chris Morris,Post,356,19961999,33,50,121,116,47.9,99.5,-0.7,0.0,12.1,0.4,94.3,7,43,49,49,29
Anfernee Hardaway,Post,358,19962008,28,189,446,414,46.4,98.7,-5.0,-0.2,44.3,1.6,99.0,85,53,53,53,54
Chucky Brown,Post,359,19962002,4,7,15,15,50.0,103.9,0.6,0.1,2.5,0.6,108.8,5,60,56,56,77
Clifford Robinson,Post,361,19962007,66,249,670,571,42.6,90.3,-62.1,-0.9,18.3,0.3,91.2,57,30,26,26,36
Christian Laettner,Post,363,19962005,32,113,276,230,41.7,87.1,-34.1,-1.1,-8.9,-0.3,88.3,42,23,15,15,28
Rex Chapman,Post,364,19962000,10,53,127,130,51.2,106.4,8.3,0.8,19.2,1.9,108.4,66,64,67,67,66
Derrick McKey,Post,365,19962002,51,59,154,123,39.9,85.0,-21.9,-0.4,-3.3,-0.1,86.3,6,28,32,32,29
Charlie Ward,Post,369,19962005,62,134,321,323,50.3,107.7,22.9,0.4,61.2,1.0,99.7,20,65,65,65,55
Terry Mills,Post,371,19962001,10,34,75,84,56.0,116.7,11.8,1.2,18.8,1.9,118.4,38,72,76,76,80
Isaiah Rider,Post,375,19962002,21,114,273,246,45.1,96.9,-8.4,-0.4,17.4,0.8,101.0,77,46,43,43,57
Eric Montross,Post,376,19962002,6,5,11,10,45.5,99.4,-0.1,0.0,1.0,0.2,123.3,0,51,52,52,89
Tony Smith,Post,380,19962001,1,0,1,0,0.0,0.0,-1.0,-1.0,-0.9,-0.9,0.0,0,0,20,20,0
James Robinson,Post,381,19962001,4,6,16,17,53.1,110.9,1.7,0.4,3.0,0.7,109.6,12,72,74,74,73
Kendall Gill,Post,383,19962005,9,28,67,58,43.3,90.4,-6.1,-0.7,2.3,0.3,94.0,34,29,25,25,39
Calbert Cheaney,Post,384,19962006,8,28,67,56,41.8,86.9,-8.4,-1.0,-2.2,-0.3,89.1,42,24,20,20,27
Elliot Perry,Post,386,19962002,2,6,10,12,60.0,130.0,2.8,1.4,3.9,2.0,142.0,14,96,88,88,99
Toni Kukoc,Post,389,19962006,64,244,549,561,51.1,106.9,36.3,0.6,101.7,1.6,105.8,44,64,67,67,63
Rod Strickland,Post,393,19962005,11,35,79,71,44.9,93.6,-4.8,-0.4,2.2,0.2,97.9,29,34,23,23,43
Reggie Miller,Post,397,19962005,95,556,1295,1313,50.7,108.1,97.7,1.0,254.0,2.7,108.1,73,75,80,80,77
Sean Rooks,Post,399,19962004,9,8,21,16,38.1,80.0,-4.0,-0.4,-2.0,-0.2,90.2,1,14,34,34,29
Derek Strong,Post,400,19962001,6,22,42,44,52.4,108.4,3.4,0.6,6.5,1.1,104.9,29,74,72,72,65
Shaquille O'Neal,Post,406,19962011,179,1692,3028,3384,55.9,118.2,519.3,2.9,884.5,4.9,112.6,84,88,96,96,81
Sam Mitchell,Post,417,19962002,22,61,148,128,43.2,91.7,-11.3,-0.5,5.3,0.2,101.6,33,39,37,37,60
Scott Brooks,Post,418,19961998,3,1,3,2,33.3,68.8,-0.9,-0.3,-0.6,-0.2,77.8,0,40,43,43,59
Jayson Williams,Post,420,19961999,3,9,21,18,42.9,89.0,-2.2,-0.7,0.5,0.2,73.5,35,25,25,25,9
Avery Johnson,Post,422,19962004,43,205,418,411,49.2,105.8,23.0,0.5,69.0,1.6,105.1,56,64,66,66,64
Chris Gatling,Post,423,19962002,4,19,40,38,47.5,98.7,-0.4,-0.1,4.7,1.2,103.7,54,57,63,63,73
Sherman Douglas,Post,428,19962001,3,23,44,48,54.6,113.3,5.6,1.9,11.4,3.8,108.4,85,85,92,92,77
Shawn Kemp,Post,431,19962003,25,128,274,258,47.1,97.5,-6.4,-0.3,18.8,0.8,94.7,55,50,49,49,40
Buck Williams,Post,433,19961998,13,21,44,42,47.7,98.6,-0.6,0.0,3.2,0.2,91.1,8,49,51,51,30
Juwan Howard,Post,436,19962013,40,99,252,198,39.3,83.0,-40.1,-1.0,-14.0,-0.4,89.1,29,20,17,17,29
Zan Tabak,Post,440,19962001,6,4,12,8,33.3,71.0,-3.2,-0.5,-1.5,-0.2,64.4,1,51,49,49,31
Lamond Murray,Post,441,19962006,14,27,74,68,46.0,92.8,-5.2,-0.4,7.2,0.5,86.8,21,42,43,43,29
Wesley Person,Post,445,19962005,12,42,96,108,56.3,116.2,15.1,1.3,24.3,2.0,113.1,41,81,81,81,78
Lucious Harris,Post,446,19962005,53,140,326,302,46.3,99.1,-2.9,-0.1,29.9,0.6,106.1,29,52,52,52,67
Bo Outlaw,Post,448,19962008,21,29,65,58,44.6,95.9,-2.6,-0.1,4.0,0.2,79.2,7,68,63,63,48
Vin Baker,Post,452,19962006,24,138,281,277,49.3,104.1,10.9,0.5,46.2,1.9,101.3,64,64,65,65,60
Chuck Person,Post,456,19962000,10,18,54,50,46.3,96.2,-2.0,-0.2,5.1,0.5,87.6,25,45,50,50,23
Howard Eisley,Post,458,19962006,69,146,380,333,43.8,92.6,-26.1,-0.4,16.5,0.2,93.3,23,35,34,34,36
J.R. Reid,Post,462,19962001,16,21,56,42,37.5,80.1,-10.4,-0.7,-4.4,-0.3,88.9,7,10,29,29,29
Jason Kidd,Post,467,19962013,157,720,1843,1676,45.5,95.5,-77.5,-0.5,124.2,0.8,95.3,61,43,37,37,44
Jon Barry,Post,468,19962006,55,109,270,278,51.5,109.7,24.5,0.4,53.0,1.0,105.9,16,74,69,69,70
Jamal Mashburn,Post,469,19962004,52,277,712,612,43.0,91.3,-58.5,-1.1,22.4,0.4,95.6,69,34,27,27,44
Matt Bullard,Post,672,19962002,9,10,22,26,59.1,123.9,4.9,0.5,7.6,0.8,134.3,3,35,45,45,42
Alan Henderson,Post,673,19962007,21,47,88,94,53.4,110.4,8.8,0.4,18.2,0.9,108.4,14,80,69,69,77
Reggie Jordan,Post,674,19962000,2,5,8,11,68.8,142.8,3.3,1.6,4.3,2.2,144.1,8,100,90,90,100
Eric Williams,Post,677,19962007,26,80,182,177,48.6,103.7,6.0,0.2,24.6,0.9,95.7,34,57,51,51,49
Jason Caffey,Post,679,19962003,26,39,96,78,40.6,86.4,-12.1,-0.5,-2.4,-0.1,83.6,7,20,34,34,14
John Amaechi,Post,680,19962003,4,4,12,8,33.3,71.8,-3.2,-0.8,-1.8,-0.4,57.5,5,8,26,26,1
Donny Marshall,Post,681,19962003,4,1,5,2,20.0,42.9,-2.7,-0.7,-2.2,-0.6,53.8,0,0,25,25,0
Bob Sura,Post,682,19962005,9,21,51,49,48.0,98.7,-0.6,-0.1,5.2,0.6,97.0,21,59,56,56,51
Loren Meyer,Post,684,19961999,1,0,4,0,0.0,0.0,-3.9,-3.9,-3.6,-3.6,0.0,13,0,1,1,0
Cherokee Parks,Post,685,19962004,5,6,17,12,35.3,74.8,-3.9,-0.8,-2.5,-0.5,70.7,5,18,24,24,18
Antonio McDyess,Post,686,19962011,100,348,715,696,48.7,99.7,-1.7,0.0,85.0,0.8,109.0,35,55,54,54,72
Michael Curry,Post,688,19962005,31,58,120,124,51.7,110.5,11.5,0.4,24.9,0.8,116.2,9,65,69,69,68
Theo Ratliff,Post,689,19962011,37,89,179,178,49.7,105.6,9.8,0.3,33.4,0.9,102.7,22,63,64,64,59
Don Reid,Post,690,19962003,5,10,14,20,71.4,154.7,7.1,1.4,8.4,1.7,146.0,2,100,89,89,96
Andrew DeClercq,Post,692,19962005,10,20,34,40,58.8,125.4,8.1,0.8,12.1,1.2,108.9,5,94,73,73,71
Joe Smith,Post,693,19962011,55,128,284,259,45.6,95.6,-11.7,-0.2,22.1,0.4,101.6,21,51,52,52,62
Sam Mack,Post,694,19962002,4,13,38,36,47.4,104.2,1.4,0.4,4.7,1.2,93.7,54,69,69,69,39
Eldridge Recasner,Post,695,19962002,13,21,52,53,51.0,105.5,2.8,0.2,8.1,0.6,103.2,12,70,65,65,66
Travis Best,Post,696,19962005,58,146,358,314,43.9,93.3,-22.6,-0.4,25.6,0.4,93.9,27,38,42,42,42
Fred Hoiberg,Post,697,19962005,24,44,98,111,56.6,124.4,21.6,0.9,30.4,1.3,116.3,14,91,86,86,84
Eddie Johnson,Post,698,19961999,20,57,144,131,45.5,94.0,-8.4,-0.4,3.7,0.2,98.3,33,36,36,36,51
Brent Barry,Post,699,19962009,83,171,383,444,58.0,119.5,72.9,0.9,118.0,1.4,110.8,15,82,74,74,69
Voshon Lenard,Post,702,19962006,31,131,304,327,53.8,113.6,38.7,1.2,65.1,2.1,114.6,52,78,83,83,82
Kurt Thomas,Post,703,19962013,87,220,474,440,46.4,98.6,-5.8,-0.1,43.2,0.5,107.0,21,48,48,48,70
Kevin Garnett,Post,708,19962016,143,1059,2216,2133,48.1,101.0,22.2,0.2,278.5,1.9,109.7,82,57,59,59,77
Jerry Stackhouse,Post,711,19962013,74,324,879,727,41.4,85.5,-123.2,-1.7,-5.5,-0.1,86.1,63,21,12,12,24
Mario Bennett,Post,712,19962000,2,1,2,2,50.0,103.9,0.1,0.0,0.3,0.2,85.8,0,60,55,55,16
Chris Carr,Post,713,19962001,1,0,2,0,0.0,0.0,-1.9,-1.9,-1.8,-1.8,0.0,0,0,4,4,0
Michael Finley,Post,714,19962010,121,549,1314,1298,49.4,103.5,45.7,0.4,192.2,1.6,104.9,55,62,64,64,66
Rumeal Robinson,Post,716,19961997,3,2,6,4,33.3,68.8,-1.8,-0.6,-1.4,-0.5,60.3,0,3,34,34,2
